trip_id,vehicle_id,region,start_time,end_time,duration_min,mileage_km,idle_after_min
40475,VH-090,Central,2024-10-15 21:51:00,2024-10-15 21:57:35.664379,6.59,7.46,5.78
40476,VH-039,West,2024-11-05 20:39:00,2024-11-05 22:32:45.428811,113.76,146.62,52.19
40477,VH-193,South,2024-12-25 05:28:00,2024-12-25 06:29:32.446030,61.54,50.13,22.81
40478,VH-163,North,2024-08-14 10:46:00,2024-08-14 11:00:37.290201,14.62,18.24,303.48
40479,VH-053,South,2024-09-13 15:34:00,2024-09-13 15:55:36.867465,21.61,19.96,38.59
40480,VH-174,East,2024-06-12 11:24:00,2024-06-12 11:48:04.143295,24.07,24.28,60.82
40481,VH-196,North,2025-01-24 17:19:00,2025-01-24 17:50:28.613857,31.48,34.71,18.64
40482,VH-022,East,2024-05-25 17:23:00,2024-05-25 18:50:04.233899,87.07,97.98,54.32
40483,VH-188,South,2025-03-23 00:59:00,2025-03-23 01:12:14.691745,13.24,12.09,370.91
40484,VH-134,North,2024-08-05 18:25:00,2024-08-05 18:48:10.788663,23.18,24.33,138.82
40485,VH-052,North,2024-06-18 20:55:00,2024-06-18 21:24:05.223853,29.09,30.87,40.07
40486,VH-075,West,2025-02-10 01:29:00,2025-02-10 01:55:56.477071,26.94,19.36,90.4
40487,VH-073,West,2024-07-04 21:02:00,2024-07-04 21:23:36.042465,21.6,22.6,23.76
40488,VH-029,North,2024-09-10 18:22:00,2024-09-10 18:48:15.187641,26.25,32.81,50.83
40489,VH-171,East,2024-06-25 18:40:00,2024-06-25 19:36:11.094817,56.18,62.02,72.8
40490,VH-122,Central,2024-05-01 16:29:00,2024-05-01 17:09:11.849146,40.2,37.96,63.05
40491,VH-162,East,2025-02-10 16:43:00,2025-02-10 17:44:23.118537,61.39,51.52,22.42
40492,VH-159,West,2024-08-23 13:54:00,2024-08-23 13:59:06.908530,5.12,5.29,33.22
40493,VH-086,West,2024-11-24 23:37:00,2024-11-25 00:05:52.562711,28.88,21.74,127.6
40494,VH-046,Central,2024-05-01 07:27:00,2024-05-01 07:33:19.494124,6.32,4.57,88.87
40495,VH-004,West,2024-12-23 13:08:00,2024-12-23 13:37:25.261801,29.42,22.84,119.55
40496,VH-002,West,2024-07-01 02:18:00,2024-07-01 02:59:00.255893,41.0,47.64,66.6
40497,VH-133,South,2024-12-30 13:39:00,2024-12-30 13:51:23.397683,12.39,9.25,20.14
40498,VH-046,Central,2024-10-14 23:15:00,2024-10-15 00:00:37.939785,45.63,52.11,24.43
40499,VH-079,West,2024-10-27 09:59:00,2024-10-27 10:36:47.638024,37.79,36.9,158.34
40500,VH-147,East,2024-08-10 03:10:00,2024-08-10 03:45:47.015675,35.78,31.38,21.97
40501,VH-166,West,2024-07-07 07:10:00,2024-07-07 07:50:42.486340,40.71,33.4,145.74
40502,VH-059,North,2024-12-11 18:25:00,2024-12-11 18:43:31.315161,18.52,23.69,30.67
40503,VH-072,Central,2024-12-06 17:54:00,2024-12-06 18:28:04.506129,34.08,30.71,65.65
40504,VH-020,East,2025-04-10 14:06:00,2025-04-10 14:19:06.048003,13.1,16.85,3.8
40505,VH-196,North,2025-02-02 21:35:00,2025-02-02 22:43:11.352708,68.19,64.11,24.51
40506,VH-053,North,2025-04-04 09:47:00,2025-04-04 10:21:42.485052,34.71,33.7,33.64
40507,VH-107,South,2025-04-07 15:37:00,2025-04-07 16:18:36.880777,41.61,52.92,19.26
40508,VH-055,South,2025-02-24 21:23:00,2025-02-24 21:38:36.586142,15.61,17.67,83.53
40509,VH-167,East,2024-06-03 08:31:00,2024-06-03 08:37:30.188191,6.5,6.72,10.37
40510,VH-121,Central,2025-02-27 00:50:00,2025-02-27 01:04:08.793135,14.15,15.0,55.14
40511,VH-164,East,2025-03-12 05:16:00,2025-03-12 05:33:24.437590,17.41,14.22,10.59
40512,VH-186,North,2025-03-16 19:57:00,2025-03-16 21:14:07.762083,77.13,80.1,46.08
40513,VH-015,South,2024-12-31 04:09:00,2024-12-31 05:53:57.673538,104.96,79.3,173.09
40514,VH-001,North,2025-02-26 02:42:00,2025-02-26 02:57:36.087710,15.6,15.51,27.75
40515,VH-095,North,2024-08-14 20:21:00,2024-08-14 20:38:17.431766,17.29,19.31,92.4
40516,VH-137,South,2024-05-15 05:06:00,2024-05-15 05:54:38.008653,48.63,59.02,0.49
40517,VH-151,South,2025-03-19 00:39:00,2025-03-19 00:57:18.371758,18.31,16.31,13.2
40518,VH-180,Central,2024-07-05 10:47:00,2024-07-05 10:59:18.746865,12.31,8.7,0.36
40519,VH-154,North,2025-02-15 18:43:00,2025-02-15 19:13:22.601626,30.38,39.43,108.48
40520,VH-188,South,2025-04-24 05:56:00,2025-04-24 06:20:40.997579,24.68,17.9,6.0
40521,VH-018,East,2024-10-31 17:57:00,2024-10-31 18:03:05.321306,6.09,5.88,20.3
40522,VH-105,North,2025-01-28 10:13:00,2025-01-28 10:46:05.137421,33.09,42.98,113.25
40523,VH-186,Central,2024-10-29 12:32:00,2024-10-29 13:07:24.341550,35.41,43.49,9.26
40524,VH-065,Central,2024-06-03 14:57:00,2024-06-03 15:12:08.999410,15.15,12.74,43.84
40525,VH-077,North,2024-08-21 03:19:00,2024-08-21 03:54:24.510444,35.41,30.26,188.7
40526,VH-116,West,2025-01-22 03:23:00,2025-01-22 03:37:07.610070,14.13,11.16,100.46
40527,VH-069,North,2024-11-27 22:44:00,2024-11-27 23:08:41.274311,24.69,31.59,3.47
40528,VH-142,East,2024-09-19 06:14:00,2024-09-19 07:47:06.095942,93.1,69.59,150.2
40529,VH-174,Central,2025-04-19 22:50:00,2025-04-19 22:56:19.802610,6.33,5.47,108.26
40530,VH-197,South,2025-03-02 23:45:00,2025-03-03 02:30:07.578378,165.13,212.58,30.26
40531,VH-075,South,2024-06-26 04:58:00,2024-06-26 05:09:25.380152,11.42,9.87,8.07
40532,VH-160,North,2025-04-19 15:41:00,2025-04-19 15:48:34.539672,7.58,8.5,51.69
40533,VH-051,South,2025-04-23 14:06:00,2025-04-23 14:49:13.088550,43.22,39.06,37.49
40534,VH-197,North,2025-01-17 21:40:00,2025-01-17 21:59:37.947633,19.63,18.69,229.24
40535,VH-015,West,2024-10-19 15:54:00,2024-10-19 17:02:05.991976,68.1,74.48,150.81
40536,VH-181,South,2024-12-13 07:56:00,2024-12-13 08:42:44.028504,46.73,39.92,18.74
40537,VH-199,East,2025-01-31 22:11:00,2025-01-31 22:22:35.807596,11.6,11.35,28.84
40538,VH-069,East,2025-04-16 05:47:00,2025-04-16 06:23:57.414657,36.96,31.77,43.67
40539,VH-015,Central,2025-02-08 12:46:00,2025-02-08 14:06:38.856448,80.65,68.38,234.72
40540,VH-030,South,2025-03-19 23:26:00,2025-03-19 23:38:09.010307,12.15,10.24,47.24
40541,VH-078,North,2025-04-01 22:34:00,2025-04-01 22:45:23.277452,11.39,10.38,9.69
40542,VH-152,West,2025-04-13 18:22:00,2025-04-13 19:07:42.488143,45.71,41.19,15.31
40543,VH-035,East,2025-03-05 10:42:00,2025-03-05 12:26:07.842638,104.13,108.96,62.82
40544,VH-069,Central,2024-08-08 20:58:00,2024-08-08 22:34:01.837759,96.03,122.68,239.41
40545,VH-140,North,2025-03-28 11:24:00,2025-03-28 11:31:16.408008,7.27,7.98,25.6
40546,VH-046,East,2024-05-05 19:11:00,2024-05-05 19:40:45.344783,29.76,31.31,72.91
40547,VH-126,South,2024-05-24 04:35:00,2024-05-24 04:47:29.677949,12.49,13.5,12.59
40548,VH-197,Central,2024-10-26 23:46:00,2024-10-27 00:23:14.031962,37.23,28.66,98.74
40549,VH-164,Central,2025-03-18 01:30:00,2025-03-18 02:11:01.226242,41.02,39.28,32.25
40550,VH-085,North,2024-11-21 19:49:00,2024-11-21 20:10:46.545456,21.78,16.05,16.82
40551,VH-048,Central,2024-12-06 09:21:00,2024-12-06 09:28:04.450509,7.07,5.71,6.74
40552,VH-067,East,2024-11-20 23:59:00,2024-11-21 00:26:16.042644,27.27,20.29,112.28
40553,VH-182,North,2024-12-07 13:30:00,2024-12-07 13:54:19.441851,24.32,17.28,50.55
40554,VH-089,East,2025-04-12 02:48:00,2025-04-12 03:35:39.606777,47.66,48.84,16.51
40555,VH-164,East,2024-05-01 01:29:00,2024-05-01 01:57:55.111644,28.92,22.64,168.45
40556,VH-052,South,2025-02-14 05:45:00,2025-02-14 06:22:14.260989,37.24,43.61,37.2
40557,VH-022,Central,2024-11-29 18:24:00,2024-11-29 18:51:52.671177,27.88,26.49,6.64
40558,VH-166,South,2024-12-05 09:37:00,2024-12-05 09:53:14.113183,16.24,14.96,14.88
40559,VH-099,West,2025-03-28 16:50:00,2025-03-28 17:14:32.140551,24.54,24.26,96.24
40560,VH-190,West,2024-08-01 23:28:00,2024-08-02 01:00:50.015570,92.83,83.28,61.47
40561,VH-193,South,2024-05-21 03:36:00,2024-05-21 03:53:45.991031,17.77,21.81,17.95
40562,VH-131,West,2024-10-03 08:32:00,2024-10-03 09:08:23.355379,36.39,28.8,49.69
40563,VH-088,West,2024-07-09 21:09:00,2024-07-09 21:16:19.491858,7.32,6.15,138.05
40564,VH-136,South,2024-12-12 14:56:00,2024-12-12 15:12:08.325181,16.14,20.76,37.01
40565,VH-118,South,2024-12-02 22:03:00,2024-12-02 22:11:51.680388,8.86,6.72,0.09
40566,VH-039,South,2024-08-14 16:42:00,2024-08-14 17:16:14.609619,34.24,33.84,41.76
40567,VH-018,West,2025-01-15 15:07:00,2025-01-15 16:00:23.723533,53.4,52.22,24.65
40568,VH-105,Central,2024-06-30 15:16:00,2024-06-30 15:37:58.940284,21.98,27.93,128.7
40569,VH-131,East,2024-08-19 03:02:00,2024-08-19 03:26:29.735809,24.5,25.55,61.94
40570,VH-146,East,2025-03-31 06:05:00,2025-03-31 06:46:07.503283,41.13,37.99,6.01
40571,VH-080,Central,2024-11-21 01:15:00,2024-11-21 01:22:01.414323,7.02,5.39,7.94
40572,VH-117,South,2024-06-24 07:44:00,2024-06-24 08:30:16.142022,46.27,47.38,27.5
40573,VH-001,North,2025-04-15 00:17:00,2025-04-15 00:28:26.999547,11.45,13.0,63.8
40574,VH-117,North,2024-05-19 23:47:00,2024-05-20 00:06:03.560948,19.06,21.06,32.11
40575,VH-128,South,2024-10-02 12:15:00,2024-10-02 12:56:47.936106,41.8,31.44,9.84
40576,VH-026,East,2025-02-27 16:17:00,2025-02-27 16:36:52.903922,19.88,25.04,66.53
40577,VH-180,North,2024-07-20 03:10:00,2024-07-20 04:20:21.707517,70.36,63.56,163.2
40578,VH-012,Central,2025-04-05 02:52:00,2025-04-05 03:14:04.881150,22.08,21.72,21.73
40579,VH-038,North,2025-03-18 23:25:00,2025-03-19 00:30:00.137525,65.0,61.91,154.59
40580,VH-085,Central,2025-04-09 23:51:00,2025-04-10 01:47:06.595770,116.11,124.36,20.67
40581,VH-169,North,2024-11-30 09:22:00,2024-11-30 10:02:17.140209,40.29,34.43,92.76
40582,VH-053,East,2024-12-08 18:16:00,2024-12-08 18:40:06.249353,24.1,20.96,101.09
40583,VH-013,South,2025-01-02 01:49:00,2025-01-02 01:54:47.273192,5.79,5.42,35.51
40584,VH-128,North,2024-09-21 18:07:00,2024-09-21 19:27:55.361244,80.92,99.2,15.03
40585,VH-076,North,2025-01-15 02:28:00,2025-01-15 04:03:58.872582,95.98,107.04,50.08
40586,VH-013,South,2024-10-11 05:22:00,2024-10-11 05:42:56.924320,20.95,17.01,189.64
40587,VH-146,Central,2024-06-29 08:41:00,2024-06-29 08:56:17.785159,15.3,19.23,22.98
40588,VH-147,North,2025-03-05 20:00:00,2025-03-05 20:57:58.969965,57.98,44.2,88.8
40589,VH-147,West,2025-02-05 11:42:00,2025-02-05 12:35:51.124115,53.85,45.4,14.42
40590,VH-198,Central,2024-09-22 01:31:00,2024-09-22 01:46:20.179795,15.34,16.01,22.43
40591,VH-048,Central,2024-09-29 11:59:00,2024-09-29 12:05:44.610544,6.74,6.99,36.34
40592,VH-199,Central,2025-04-16 08:13:00,2025-04-16 08:34:12.970161,21.22,26.93,137.78
40593,VH-071,West,2024-06-21 06:05:00,2024-06-21 06:10:17.140967,5.29,5.14,49.93
40594,VH-156,West,2024-08-04 08:03:00,2024-08-04 10:12:06.469580,129.11,140.61,15.02
40595,VH-092,East,2024-11-15 20:44:00,2024-11-15 21:03:48.542088,19.81,20.88,35.32
40596,VH-147,East,2024-08-24 00:15:00,2024-08-24 00:25:44.137488,10.74,13.9,150.84
40597,VH-086,East,2024-07-11 08:49:00,2024-07-11 11:05:17.282670,136.29,145.8,20.13
40598,VH-083,South,2025-01-12 17:01:00,2025-01-12 17:54:45.794245,53.76,37.82,24.07
40599,VH-048,West,2025-02-12 16:55:00,2025-02-12 17:06:04.890325,11.08,12.14,14.95
40600,VH-029,South,2025-01-31 09:13:00,2025-01-31 09:24:53.806103,11.9,11.2,82.8
40601,VH-176,South,2024-12-22 18:56:00,2024-12-22 20:54:40.612337,118.68,136.66,32.42
40602,VH-019,West,2024-11-17 20:40:00,2024-11-17 21:14:41.926762,34.7,43.35,91.19
40603,VH-099,West,2025-04-10 18:11:00,2025-04-10 19:53:31.903217,102.53,131.41,85.82
40604,VH-047,East,2025-03-29 00:15:00,2025-03-29 00:28:46.556808,13.78,15.87,24.9
40605,VH-089,North,2024-12-29 13:12:00,2024-12-29 13:31:37.081171,19.62,22.51,91.5
40606,VH-060,South,2025-03-31 18:19:00,2025-03-31 20:10:07.410932,111.12,81.56,68.52
40607,VH-176,West,2024-12-05 00:43:00,2024-12-05 00:57:34.070824,14.57,12.33,24.31
40608,VH-148,West,2024-12-10 14:58:00,2024-12-10 15:19:44.677478,21.74,20.44,97.66
40609,VH-147,East,2024-07-02 20:39:00,2024-07-02 20:49:15.913520,10.27,10.24,0.17
40610,VH-042,East,2025-03-08 09:06:00,2025-03-08 09:50:37.212588,44.62,46.34,57.24
40611,VH-077,South,2024-11-03 04:18:00,2024-11-03 04:30:40.365663,12.67,9.76,34.75
40612,VH-076,North,2024-06-27 10:00:00,2024-06-27 10:34:59.537263,34.99,33.37,14.77
40613,VH-177,North,2024-12-25 14:25:00,2024-12-25 15:51:06.055525,86.1,75.16,78.6
40614,VH-143,Central,2024-06-19 12:21:00,2024-06-19 12:26:57.247127,5.95,4.93,156.83
40615,VH-188,Central,2024-08-01 03:50:00,2024-08-01 04:53:16.743822,63.28,78.87,18.13
40616,VH-068,East,2025-04-14 08:29:00,2025-04-14 08:41:14.605568,12.24,14.45,65.62
40617,VH-079,South,2024-08-27 12:36:00,2024-08-27 12:55:36.744730,19.61,23.04,164.6
40618,VH-155,Central,2024-07-31 08:19:00,2024-07-31 09:42:34.429516,83.57,70.61,20.02
40619,VH-075,South,2024-09-11 14:29:00,2024-09-11 14:47:51.331340,18.86,24.36,110.06
40620,VH-183,North,2025-01-27 11:42:00,2025-01-27 12:25:11.621830,43.19,30.83,80.15
40621,VH-087,East,2025-02-18 04:12:00,2025-02-18 05:54:53.815697,102.9,130.35,86.92
40622,VH-015,South,2025-04-24 08:44:00,2025-04-24 09:12:16.937629,28.28,33.23,200.78
40623,VH-180,North,2024-11-20 07:37:00,2024-11-20 07:50:17.595981,13.29,15.77,42.08
40624,VH-159,North,2024-07-05 17:10:00,2024-07-05 18:05:35.815099,55.6,60.82,37.16
40625,VH-090,South,2025-03-31 00:51:00,2025-03-31 01:23:32.901830,32.55,39.19,2.43
40626,VH-007,South,2025-02-21 06:11:00,2025-02-21 06:22:59.239184,11.99,15.44,51.57
40627,VH-013,Central,2024-06-27 08:02:00,2024-06-27 08:09:07.427796,7.12,5.67,14.13
40628,VH-182,Central,2024-12-04 15:06:00,2024-12-04 16:17:40.325047,71.67,86.95,95.15
40629,VH-013,West,2024-11-03 12:50:00,2024-11-03 15:13:21.923578,143.37,138.86,86.93
40630,VH-148,North,2024-05-05 07:04:00,2024-05-05 07:31:14.869050,27.25,23.74,74.6
40631,VH-010,West,2024-05-21 06:26:00,2024-05-21 07:58:51.265232,92.85,116.07,27.86
40632,VH-124,Central,2024-11-27 16:41:00,2024-11-27 16:53:45.083738,12.75,13.32,31.99
40633,VH-180,North,2024-07-16 14:12:00,2024-07-16 14:27:52.522554,15.88,15.42,43.35
40634,VH-165,South,2024-09-14 19:22:00,2024-09-14 19:39:38.626676,17.64,16.94,170.38
40635,VH-180,North,2024-07-04 15:36:00,2024-07-04 16:13:07.575022,37.13,35.65,87.31
40636,VH-126,South,2024-12-06 09:40:00,2024-12-06 10:38:07.367932,58.12,53.98,75.2
40637,VH-027,East,2025-04-02 22:27:00,2025-04-02 22:35:09.111914,8.15,8.33,84.35
40638,VH-162,South,2024-05-11 02:23:00,2024-05-11 02:31:37.642784,8.63,9.57,39.38
40639,VH-100,North,2024-06-16 20:30:00,2024-06-16 20:43:11.209661,13.19,11.15,45.08
40640,VH-190,Central,2024-12-01 08:26:00,2024-12-01 08:31:14.485506,5.24,4.46,2.05
40641,VH-016,South,2024-11-29 16:13:00,2024-11-29 17:10:59.205299,57.99,68.95,85.06
40642,VH-059,West,2025-01-29 01:16:00,2025-01-29 03:56:41.504121,160.69,178.33,9.4
40643,VH-021,East,2024-05-09 17:34:00,2024-05-09 18:47:24.491923,73.41,88.83,6.08
40644,VH-016,East,2025-03-23 19:49:00,2025-03-23 20:15:16.804951,26.28,25.29,188.12
40645,VH-013,South,2024-11-05 03:07:00,2024-11-05 03:23:54.992390,16.92,12.12,70.91
40646,VH-033,West,2024-07-19 12:22:00,2024-07-19 13:16:14.023138,54.23,58.0,209.71
40647,VH-182,West,2025-01-04 09:30:00,2025-01-04 09:58:58.640395,28.98,27.91,57.51
40648,VH-069,North,2024-12-03 00:39:00,2024-12-03 01:02:41.762450,23.7,21.92,71.56
40649,VH-155,East,2024-10-04 21:44:00,2024-10-04 22:13:32.559578,29.54,29.56,298.38
40650,VH-052,South,2025-04-06 13:35:00,2025-04-06 14:01:54.429086,26.91,20.49,13.96
40651,VH-065,West,2024-05-06 12:53:00,2024-05-06 13:58:38.824649,65.65,79.15,114.1
40652,VH-044,South,2024-05-02 11:40:00,2024-05-02 12:47:46.420849,67.77,58.69,40.13
40653,VH-158,North,2024-11-09 23:49:00,2024-11-10 00:47:40.080193,58.67,69.6,13.82
40654,VH-151,South,2025-01-13 09:49:00,2025-01-13 10:13:46.786814,24.78,17.94,148.07
40655,VH-079,South,2024-08-23 06:34:00,2024-08-23 06:40:11.770017,6.2,7.85,7.68
40656,VH-016,West,2025-01-17 11:20:00,2025-01-17 11:37:01.203104,17.02,18.42,2.02
40657,VH-183,West,2025-01-11 20:28:00,2025-01-11 20:52:06.501435,24.11,25.73,86.68
40658,VH-018,West,2024-11-30 21:09:00,2024-11-30 22:05:34.012211,56.57,73.07,38.41
40659,VH-017,Central,2024-10-15 03:35:00,2024-10-15 03:56:27.111687,21.45,16.14,119.33
40660,VH-052,North,2024-06-07 09:17:00,2024-06-07 10:23:51.734356,66.86,82.11,77.4
40661,VH-173,West,2024-06-16 00:41:00,2024-06-16 00:52:09.910556,11.17,12.39,2.6
40662,VH-056,Central,2025-03-09 22:17:00,2025-03-09 22:22:20.260370,5.34,5.46,10.03
40663,VH-093,North,2024-10-30 16:27:00,2024-10-30 17:45:11.069193,78.18,100.83,3.7
40664,VH-182,North,2024-11-07 15:36:00,2024-11-07 15:53:08.123432,17.14,18.28,25.95
40665,VH-009,East,2025-03-27 22:10:00,2025-03-28 00:45:56.309223,155.94,185.57,91.31
40666,VH-145,West,2025-02-20 15:03:00,2025-02-20 15:21:11.364121,18.19,17.45,38.66
40667,VH-027,East,2024-05-10 01:01:00,2024-05-10 01:25:15.803237,24.26,29.87,66.91
40668,VH-037,Central,2024-05-04 17:18:00,2024-05-04 18:08:28.765118,50.48,42.47,37.56
40669,VH-022,Central,2024-05-13 21:50:00,2024-05-13 22:25:33.198340,35.55,32.17,110.84
40670,VH-072,Central,2024-10-01 17:39:00,2024-10-01 18:09:55.305088,30.92,29.6,223.11
40671,VH-195,South,2024-08-12 16:18:00,2024-08-12 17:23:38.477232,65.64,70.94,17.76
40672,VH-166,North,2024-09-11 00:40:00,2024-09-11 00:56:32.597879,16.54,12.72,2.59
40673,VH-099,South,2024-07-06 14:38:00,2024-07-06 15:00:31.519465,22.53,27.84,78.84
40674,VH-072,West,2025-02-08 17:32:00,2025-02-08 17:41:16.101579,9.27,9.3,14.49
40675,VH-172,East,2025-01-01 02:03:00,2025-01-01 02:08:01.508261,5.03,5.04,81.67
40676,VH-123,South,2024-06-11 23:23:00,2024-06-12 01:22:27.604355,119.46,135.18,252.8
40677,VH-091,Central,2025-03-15 16:29:00,2025-03-15 17:09:39.439623,40.66,47.6,64.1
40678,VH-036,East,2024-07-13 07:30:00,2024-07-13 07:40:30.341144,10.51,10.55,41.11
40679,VH-098,Central,2024-05-28 18:39:00,2024-05-28 20:20:27.657967,101.46,73.23,16.34
40680,VH-153,North,2024-10-21 17:46:00,2024-10-21 17:52:19.098099,6.32,4.78,96.62
40681,VH-042,Central,2025-04-27 01:55:00,2025-04-27 02:08:17.061771,13.28,11.77,2.91
40682,VH-111,Central,2025-04-23 03:16:00,2025-04-23 04:21:28.730653,65.48,74.19,26.78
40683,VH-013,North,2024-05-24 09:47:00,2024-05-24 09:53:49.384246,6.82,7.46,23.59
40684,VH-184,West,2024-11-01 02:48:00,2024-11-01 03:27:13.940756,39.23,49.86,2.06
40685,VH-079,West,2024-05-04 14:58:00,2024-05-04 15:12:35.117330,14.59,13.17,59.13
40686,VH-118,South,2025-02-08 10:59:00,2025-02-08 11:05:28.709050,6.48,6.13,5.23
40687,VH-179,North,2025-02-03 15:59:00,2025-02-03 17:29:55.073724,90.92,84.46,137.7
40688,VH-178,West,2024-08-20 20:12:00,2024-08-20 22:37:40.091663,145.67,112.85,129.73
40689,VH-052,North,2025-04-08 09:27:00,2025-04-08 10:52:36.350319,85.61,90.29,11.43
40690,VH-161,East,2025-03-20 19:19:00,2025-03-20 19:57:46.189653,38.77,45.56,18.9
40691,VH-095,West,2024-12-11 19:30:00,2024-12-11 20:40:07.976067,70.13,75.74,74.3
40692,VH-153,Central,2024-05-07 17:34:00,2024-05-07 18:09:58.831450,35.98,29.54,37.9
40693,VH-112,South,2024-09-26 20:16:00,2024-09-26 21:54:08.187428,98.14,68.98,30.59
40694,VH-058,West,2024-05-27 11:52:00,2024-05-27 14:39:37.164805,167.62,126.01,22.76
40695,VH-168,West,2024-08-19 00:45:00,2024-08-19 01:07:56.537905,22.94,16.81,130.83
40696,VH-087,East,2024-07-23 10:33:00,2024-07-23 10:52:35.869641,19.6,18.12,11.06
40697,VH-166,North,2024-08-09 02:23:00,2024-08-09 05:10:53.256123,167.89,194.14,1.67
40698,VH-003,Central,2024-05-29 03:03:00,2024-05-29 03:36:00.060733,33.0,30.91,114.38
40699,VH-116,Central,2025-02-02 12:35:00,2025-02-02 14:04:34.205309,89.57,98.44,33.62
40700,VH-016,East,2025-03-26 20:17:00,2025-03-26 20:29:22.884334,12.38,10.1,32.25
40701,VH-130,North,2024-07-29 21:25:00,2024-07-29 22:56:49.396319,91.82,92.89,74.23
40702,VH-023,South,2024-07-27 16:26:00,2024-07-27 17:42:55.903960,76.93,69.75,78.87
40703,VH-098,North,2024-12-25 11:00:00,2024-12-25 11:10:30.629116,10.51,12.5,110.47
40704,VH-158,Central,2025-02-20 06:02:00,2025-02-20 07:24:05.373043,82.09,81.6,36.96
40705,VH-010,South,2025-04-28 12:41:00,2025-04-28 13:11:09.285600,30.15,32.01,8.92
40706,VH-065,Central,2024-07-23 04:45:00,2024-07-23 04:53:20.483228,8.34,10.34,17.61
40707,VH-022,West,2024-07-24 21:23:00,2024-07-24 22:02:48.976273,39.82,35.29,0.25
40708,VH-052,Central,2024-06-27 09:25:00,2024-06-27 09:49:46.739065,24.78,29.37,14.23
40709,VH-111,East,2024-10-11 14:26:00,2024-10-11 14:35:09.091802,9.15,8.64,145.01
40710,VH-184,West,2024-10-28 07:55:00,2024-10-28 09:34:36.436211,99.61,116.67,2.22
40711,VH-161,North,2025-03-06 20:15:00,2025-03-06 20:39:41.719038,24.7,21.99,56.88
40712,VH-080,West,2024-05-10 12:44:00,2024-05-10 13:10:06.804098,26.11,31.69,11.6
40713,VH-158,North,2025-04-15 04:17:00,2025-04-15 04:37:45.724258,20.76,16.37,2.79
40714,VH-152,North,2024-06-05 07:54:00,2024-06-05 10:19:30.900796,145.52,164.49,11.51
40715,VH-133,East,2025-03-31 16:09:00,2025-03-31 16:57:44.335903,48.74,47.04,21.26
40716,VH-053,South,2024-11-15 05:12:00,2024-11-15 05:48:08.575229,36.14,35.97,8.91
40717,VH-183,Central,2024-11-20 02:10:00,2024-11-20 02:48:00.806552,38.01,45.14,48.13
40718,VH-023,West,2024-05-24 02:14:00,2024-05-24 02:22:42.692189,8.71,8.92,1.24
40719,VH-106,East,2024-08-04 00:00:00,2024-08-04 00:35:42.783832,35.71,36.94,56.57
40720,VH-091,East,2024-05-20 04:21:00,2024-05-20 04:50:42.633713,29.71,32.98,4.52
40721,VH-119,West,2024-05-08 03:49:00,2024-05-08 06:45:34.536786,176.58,132.97,260.83
40722,VH-138,South,2025-04-09 00:08:00,2025-04-09 00:14:08.284371,6.14,7.17,23.26
40723,VH-120,Central,2025-03-19 23:35:00,2025-03-19 23:43:04.307528,8.07,6.18,57.7
40724,VH-161,East,2024-10-29 05:10:00,2024-10-29 06:42:53.350005,92.89,69.11,102.43
40725,VH-093,North,2024-08-07 19:51:00,2024-08-07 21:09:10.031833,78.17,78.27,15.8
40726,VH-062,South,2024-12-31 18:34:00,2024-12-31 19:00:42.308429,26.71,28.52,26.67
40727,VH-082,Central,2024-06-01 13:53:00,2024-06-01 14:24:27.751025,31.46,24.4,34.18
40728,VH-155,West,2024-10-10 09:11:00,2024-10-10 10:11:39.401627,60.66,78.68,32.11
40729,VH-007,East,2024-12-22 06:10:00,2024-12-22 06:29:52.094757,19.87,16.11,66.55
40730,VH-100,Central,2024-08-25 09:49:00,2024-08-25 10:28:37.617196,39.63,34.0,122.98
40731,VH-155,East,2024-08-10 04:57:00,2024-08-10 05:05:36.407208,8.61,9.6,120.98
40732,VH-074,Central,2024-10-11 05:07:00,2024-10-11 05:30:14.912164,23.25,29.58,57.74
40733,VH-138,North,2024-06-23 21:36:00,2024-06-23 22:26:26.540805,50.44,56.37,2.03
40734,VH-057,Central,2024-10-27 01:30:00,2024-10-27 01:46:05.411895,16.09,12.09,11.33
40735,VH-030,North,2025-02-28 18:06:00,2025-02-28 18:19:40.636527,13.68,16.62,52.8
40736,VH-003,West,2024-07-11 07:31:00,2024-07-11 08:06:51.235984,35.85,29.38,427.19
40737,VH-157,South,2024-05-05 09:58:00,2024-05-05 10:57:17.222723,59.29,71.73,18.12
40738,VH-014,Central,2025-03-04 01:36:00,2025-03-04 02:02:49.671486,26.83,19.59,6.36
40739,VH-077,East,2024-05-29 01:14:00,2024-05-29 02:45:20.856502,91.35,78.46,21.6
40740,VH-083,West,2025-02-16 09:36:00,2025-02-16 11:30:32.859191,114.55,86.64,57.61
40741,VH-153,Central,2024-07-18 14:55:00,2024-07-18 15:06:35.178166,11.59,9.62,108.76
40742,VH-138,West,2024-08-26 22:09:00,2024-08-26 22:33:04.929619,24.08,24.94,140.26
40743,VH-079,West,2025-02-25 00:21:00,2025-02-25 00:40:16.747451,19.28,23.38,10.08
40744,VH-177,West,2024-12-14 01:43:00,2024-12-14 02:19:34.123975,36.57,44.7,15.0
40745,VH-038,West,2024-09-11 21:47:00,2024-09-11 22:00:24.362805,13.41,13.94,39.77
40746,VH-199,East,2025-04-16 19:14:00,2025-04-16 22:14:00.000000,180.0,136.81,53.45
